stem,model_psnr,model_ssim,model_lpips,baseline_psnr,baseline_ssim,baseline_lpips
001023,26.59766435623169,0.7743322849273682,0.23313042521476746,25.623953342437744,0.7520706057548523,0.2599352300167084
001024,27.894892692565918,0.8853774666786194,0.15136703848838806,22.385892868041992,0.5373349189758301,0.4427163004875183
001026,27.579381465911865,0.5052930116653442,0.5448566675186157,23.007755279541016,0.3723059594631195,0.7117151021957397
001027,27.556066513061523,0.5012083649635315,0.48131322860717773,21.166791915893555,0.28636980056762695,0.7845864295959473
001034,21.99803352355957,0.7184979319572449,0.29317960143089294,20.80167531967163,0.6858435869216919,0.3322587013244629
001039,24.832255840301514,0.6889015436172485,0.36228737235069275,20.96534013748169,0.46323513984680176,0.4790123701095581
001051,30.94752311706543,0.7970485091209412,0.37515610456466675,21.53278112411499,0.3481845259666443,0.3797842860221863
001054,36.54858589172363,0.9694613218307495,0.06307709962129593,22.72782325744629,0.4946369230747223,0.5587592720985413
001070,23.643808364868164,0.797892689704895,0.2633954882621765,22.19782590866089,0.7109826803207397,0.4259360730648041
001082,39.46413040161133,0.9384070634841919,0.19520223140716553,23.445520401000977,0.3622262179851532,0.558745265007019
001087,35.48685550689697,0.9531185626983643,0.16572998464107513,28.70063304901123,0.8516007661819458,0.1680247038602829
001088,25.644121170043945,0.853182315826416,0.1641179621219635,20.326943397521973,0.5283612012863159,0.5322356224060059
001090,28.99291753768921,0.8772570490837097,0.16637104749679565,22.365729808807373,0.5722643136978149,0.5451425909996033
001092,24.543335437774658,0.7972227931022644,0.18144482374191284,21.784276962280273,0.6481766700744629,0.3438182473182678
001101,33.58098745346069,0.9705092906951904,0.042038317769765854,19.872558116912842,0.18734422326087952,0.6171950697898865
001110,22.744553089141846,0.828615665435791,0.12470868974924088,19.695333242416382,0.5090525150299072,0.41238000988960266
001135,20.64373254776001,0.7390201687812805,0.26011013984680176,18.64711046218872,0.575895369052887,0.48246270418167114
001137,27.706453800201416,0.8408619165420532,0.19958317279815674,22.986290454864502,0.6063041090965271,0.32717517018318176
001157,28.10011386871338,0.5627269148826599,0.18288001418113708,25.291156768798828,0.4790348708629608,0.48183807730674744
001166,31.60280466079712,0.898892879486084,0.28058528900146484,21.471121311187744,0.32310622930526733,0.5806018114089966
001168,31.022281646728516,0.8454124927520752,0.19628414511680603,29.91786479949951,0.8193837404251099,0.20899462699890137
001169,27.158329486846924,0.5995175838470459,0.3528546988964081,24.29839849472046,0.502822995185852,0.47138312458992004
001170,27.32332468032837,0.610588550567627,0.34363651275634766,24.520277976989746,0.5191401243209839,0.44270920753479004
001174,31.87901020050049,0.9183330535888672,0.19878549873828888,20.9509015083313,0.35500186681747437,0.6962571144104004
001175,32.7049994468689,0.9263619780540466,0.17640691995620728,21.832802295684814,0.3391513228416443,0.7262935638427734
001180,23.834266662597656,0.7895256280899048,0.25063785910606384,22.792608737945557,0.7436343431472778,0.3046036660671234
001216,25.482161045074463,0.7011038064956665,0.3224906027317047,24.204931259155273,0.6577434539794922,0.387018620967865
001221,27.9648756980896,0.8229358792304993,0.23598425090312958,25.18167734146118,0.6971597671508789,0.31310343742370605
001280,19.995979070663452,0.7173272371292114,0.25349241495132446,18.849289417266846,0.6784433126449585,0.2957196533679962
